日期类型,半小时序号,东向西-直行,东向西-左转,东向西-右转,西向东-直行,西向东-左转,西向东-右转,南向北-直行,南向北-左转,南向北-右转,北向南-直行,北向南-左转,北向南-右转,原始聚类,连续化聚类,时段编号
工作日,124,44.74283282502306,13.366082700900776,20.97804099581531,37.99770378874857,11.958668197474168,6.043628013777266,38.21398241731954,2.311823455534956,3.9959332575802886,55.803897865710326,19.182589891337926,18.317860069038694,3,3,6
工作日,125,45.65493433041319,12.188248316077912,24.287252136117598,43.61512939615129,9.166366480235094,4.673049578159067,34.46874487284659,2.2887612797374897,3.6772764561115663,50.32642299539885,18.865119164555654,16.634544796567234,3,3,6
工作日,126,40.01449033856676,12.910312049441035,21.85780630764438,35.30253353204173,10.686821375345966,5.283372365339579,33.87252097635393,3.2081903127383673,3.745375667429443,50.08037660652909,18.919563211319595,21.65223409519479,3,3,6
工作日,127,34.028617543507536,10.881022270169012,21.177316708062584,36.05437995034874,9.12448279938527,3.548409977538716,26.41538740116291,2.6045510331368327,4.284409391787216,45.83406225881143,15.785117056856189,13.859081553897607,2,2,7
工作日,128,31.83268085874075,11.224463287028685,18.986334115100128,23.879411077354522,8.541481654592195,3.306379995326011,30.061012548680225,3.0391699433710233,3.291121855774839,38.61858427322154,15.322409515598332,14.7111801242236,2,2,7
工作日,129,31.8960690887433,10.09696992257296,18.485221858248956,28.959803008119255,7.15759350459204,4.791694396379609,28.2512715340443,2.249405250205086,2.847149302707137,42.09710766934129,13.18441873483859,12.457604030602724,2,2,7
工作日,130,28.574165800362824,7.936566175421432,17.40231150247661,26.21243864918321,8.601933924254633,4.003809244743975,24.122119268234734,2.3782371109527203,1.7605131860299357,36.057904958186356,13.816446038603305,13.212605524949469,2,2,7
工作日,131,24.273873745132367,7.033689400164339,15.214175985138082,24.211267605633804,6.84763124199744,3.6683738796414858,21.655203571808226,2.4438981609439776,2.379159136813011,34.230927701616814,12.270382794214402,11.281298199820954,2,2,7
工作日,132,25.526548672566374,7.433628318584071,15.03982300884956,22.669101220140917,6.472503866643752,3.312940367760784,20.423585467540203,1.948302561048243,2.149851101846337,29.932762752482027,13.466940545475294,9.991601049868766,2,2,7
工作日,133,25.396023496392335,6.130074637060219,13.560858388286576,24.268950907248783,6.880722114764668,2.3048724325320076,22.47350268120138,1.7824324664535134,1.3962387653885853,23.8840579710145,10.507246376811596,10.391304347826088,2,2,7
工作日,134,21.473187946293184,6.603071324198396,13.575914642551899,21.491081703107024,5.332853855005754,3.448791714614499,16.688559043740973,1.3805989754367531,2.0177985025614085,26.109158186864015,9.12385967409094,8.593069095566783,2,2,7
工作日,135,20.968145183398214,6.346290915072098,12.94643346674708,20.694154488517746,5.890586449041564,2.9607136078952365,15.152738802434492,1.505958671963264,1.8630416560370273,25.79680282202749,10.10760379629889,9.008636859934489,2,2,7
工作日,136,19.686370976261262,4.525602523278451,12.005417804808113,20.24154162989114,6.295969402765519,2.644307149161518,15.486241513794598,1.7431749241658243,1.509713996822187,24.923494428084762,8.947254460419192,8.303164154974306,2,2,7
工作日,137,21.520200209173762,4.899746003287016,11.101792917974002,20.464624288993114,4.993613411835146,2.4508532082626484,14.300849575212395,1.4466612847422442,1.2959674009149271,21.36702664263152,8.350009095870476,7.239486000628442,2,2,7
工作日,138,19.157190635451506,5.618729096989966,11.91973244147157,18.558886509635975,7.373564337161768,3.2493673350204393,15.46012725344645,1.5328738069989396,0.9635206786850476,23.12576288473244,8.716182204017175,6.940663606902565,2,2,7
工作日,139,17.020446533490013,4.114833227876707,10.995155021241978,22.455822491818978,9.019395003591667,3.7066006864075347,15.651951896392232,1.3493061979648473,1.6509158186864015,24.739101077415377,11.21545371811056,7.871532160995802,2,2,7
工作日,140,15.87396393776356,4.414424894576123,10.40726334157336,18.795160081379162,5.578327444051826,2.5356033836599208,13.557092073909137,1.4688073752880972,1.3219266377592873,21.18339326577313,10.003269042170643,5.987250735534489,2,2,7
工作日,141,18.35666768489292,4.7714082069035735,10.828445847333944,18.016683690840996,4.657814096016343,3.234593122233572,13.27250810541192,0.9227699725662981,1.891678443760911,19.607346874008254,6.72375833068867,5.364546969216122,1,1,8
工作日,142,14.795343932511356,3.3848150551589877,10.167667099286177,15.629463745309284,4.033409998789494,2.6098535286284954,11.388026607538801,1.2687747035573123,1.2997204280343198,14.976124905128485,7.133514040984497,6.325143662582674,1,1,8
工作日,143,13.187559167840403,3.2639867002239726,8.331062827587798,11.823650034176351,3.1784005468215994,1.9070403280929598,12.081021394064873,1.263768115942029,0.8726017943409248,15.116111336854937,5.7788246647704185,4.278977041852906,1,1,8
周末及普通休息日,0,15.360714285714288,3.7714285714285714,8.367857142857142,15.568720379146919,5.996840442338073,2.767772511848341,15.840379901960784,1.7803308823529411,1.0042892156862746,17.29263301500682,9.54519099590723,4.537175989085949,1,1,1
周末及普通休息日,1,15.805837563451776,3.5786802030456855,9.990482233502538,14.204081632653063,3.0249433106575965,2.1043083900226756,10.01067615658363,3.0444839857651242,1.4448398576512456,14.237465181058496,6.791434540389972,8.346100278551532,1,1,1
周末及普通休息日,2,17.355818414322254,3.7244245524296677,8.04475703324808,16.10928961748634,3.783242258652095,2.4408014571948997,10.048828125,1.58935546875,1.48681640625,14.695945945945946,5.701013513513513,4.60304054054054,1,1,1
周末及普通休息日,3,11.283117932148627,4.410339256865913,7.05654281098546,8.735632183908047,2.7586206896551726,1.8390804597701151,11.237962962962964,1.030555555555556,0.9814814814814816,11.62135922330097,5.810679611650485,3.9429611650485437,1,1,1
周末及普通休息日,4,10.416988416988417,1.7606177606177604,6.822393822393822,7.975308641975309,3.2839506172839505,1.4074074074074072,6.791666666666667,1.2500000000000002,0.9583333333333334,13.180037313432836,7.05410447761194,4.640858208955224,1,1,1
周末及普通休息日,5,10.205338809034908,2.915811088295688,4.628850102669404,9.258064516129032,3.086021505376344,1.3225806451612903,6.46829268292683,1.2853658536585366,0.7463414634146341,10.446428571428571,5.1796875,3.8738839285714284,1,1,1
周末及普通休息日,6,9.947745901639344,3.1413934426229506,5.160860655737705,10.172043010752688,1.849462365591398,2.311827956989247,6.913674033149172,1.4219613259668509,0.5393646408839778,12.389908256880734,3.1399082568807337,2.970183486238532,1,1,1
周末及普通休息日,7,10.07949790794979,3.0543933054393304,5.116108786610878,7.862068965517241,1.6551724137931034,2.4827586206896552,6.336477987421384,0.8176100628930818,0.9709119496855346,9.672680412371134,4.03028350515464,3.672036082474227,1,1,1
周末及普通休息日,8,5.492957746478874,2.3943661971830985,4.612676056338028,6.575757575757575,2.505050505050505,1.2525252525252526,5.9005681818181825,1.1420454545454544,1.3323863636363635,8.748387096774193,3.23508064516129,2.141532258064516,1,1,1
周末及普通休息日,9,5.515054744525548,0.7025547445255473,3.4073905109489053,6.696969696969696,1.1818181818181817,0.787878787878788,6.516393442622951,0.819672131147541,0.16393442622950816,6.690851735015773,3.425078864353312,2.509069400630915,1,1,1
周末及普通休息日,10,4.446428571428571,2.2232142857142856,3.7053571428571432,7.082397003745318,2.3220973782771535,0.9288389513108614,5.997881355932203,0.8050847457627118,0.3220338983050847,6.611111111111111,2.5277777777777777,3.1111111111111107,1,1,1
周末及普通休息日,11,5.467924528301887,1.4264150943396228,3.6056603773584905,4.888888888888888,1.3333333333333333,0.4444444444444444,5.194,0.196,0.735,4.836363636363636,2.375,2.2886363636363636,1,1,1
周末及普通休息日,12,3.617886178861789,2.113821138211382,4.2682926829268295,4.976190476190476,0.9047619047619047,0.4523809523809523,7.300000000000001,0.9358974358974359,0.889102564102564,5.385714285714286,2.1357142857142857,2.2285714285714286,1,1,1
周末及普通休息日,13,4.35483870967742,0.4976958525345622,4.147465437788019,2.8133717055460647,0.6430563898391005,0.5435719046148345,5.303864594134864,0.2935062089116143,0.15262919695352123,4.715025906735752,1.8134715025906736,2.2215025906735755,1,1,1
周末及普通休息日,14,5.525297619047619,0.626984126984127,3.722718253968254,4.0,0.8888888888888887,0.4444444444444444,4.096153846153846,0.23076923076923073,0.17307692307692304,4.403743315508021,1.4679144385026737,1.7533422459893047,1,1,1
周末及普通休息日,15,3.769230769230769,0.8284023668639051,2.4023668639053253,5.0,0.5,0.5,4.102459016393443,0.721311475409836,0.6762295081967213,5.201086956521739,1.434782608695652,1.6141304347826089,1,1,1
周末及普通休息日,16,3.8717105263157894,1.013157894736842,1.9901315789473686,4.102564102564103,0.8205128205128206,0.4102564102564102,3.992021276595745,0.5558510638297872,0.20212765957446807,4.866310160427807,1.5641711229946522,1.6945187165775402,1,1,1
周末及普通休息日,17,3.608425414364641,0.6077348066298343,2.658839779005525,3.2820512820512824,1.6410256410256412,0.4102564102564103,5.539870419091079,0.29799105924478453,0.41213852166413767,4.534090909090909,0.8636363636363636,1.7272727272727273,1,1,1
周末及普通休息日,18,2.786259541984733,0.30534351145038163,1.9083969465648856,2.1666666666666665,1.7333333333333334,0.43333333333333335,6.094202898550725,0.7355072463768116,0.42028985507246375,5.706818181818181,2.577272727272727,1.8409090909090908,1,1,1
周末及普通休息日,19,2.9610000000000003,0.752,2.162,2.2631374434069538,0.9052549773627812,0.4982742458969316,3.3603896103896105,0.19480519480519481,0.19480519480519481,5.374331550802139,1.9258021390374331,1.0748663101604279,1,1,1
周末及普通休息日,20,3.3271604938271606,0.15123456790123452,2.646604938271605,2.074074074074074,0.5185185185185185,2.074074074074074,4.594758064516129,0.4334677419354839,0.34677419354838707,4.441988950276243,2.498618784530387,1.4343922651933703,1,1,1
周末及普通休息日,21,2.53125,0.5625,1.40625,1.7180464399363562,0.8972404534606203,1.7180464399363562,4.7992126915074715,0.43629206286431554,0.3894952456282133,4.731428571428571,2.005714285714286,2.262857142857143,1,1,1
周末及普通休息日,22,1.7586206896551724,0.1954022988505747,2.295977011494253,2.080257650000331,1.6642061200002647,0.5888695633327373,3.5455170682182904,0.19071427791666207,0.26376865386504805,5.750000000000001,0.8322368421052633,2.0427631578947367,1,1,1
周末及普通休息日,23,2.6045081967213117,0.3360655737704918,2.1844262295081966,2.8571428571428577,0.7142857142857144,1.4285714285714288,2.897143162982572,0.12781513954334872,0.2250416974740788,6.6645569620253164,2.221518987341772,0.8639240506329113,1,1,1
周末及普通休息日,24,2.3543269951939125,0.5221662649305285,1.2485067398755594,2.1333333333333333,2.0,0.5333333333333333,3.2387102863568096,0.19141709276844407,0.31987262087474655,8.40764331210191,1.3312101910828025,1.2611464968152866,1,1,1
周末及普通休息日,25,2.266187050359712,0.3021582733812949,2.6816546762589932,2.464305216154238,0.7040872046154966,0.4982742458969316,3.804761904761905,0.16190476190476194,0.2833333333333333,6.879194630872484,2.4077181208053693,0.9630872483221476,1,1,1
周末及普通休息日,26,1.9039351851851851,0.16203703703703698,2.3090277777777777,2.476190476190476,1.238095238095238,0.619047619047619,3.235075370210505,0.19141709276844407,0.32350753702105056,10.242424242424244,1.5101010101010104,1.2474747474747476,1,1,1
周末及普通休息日,27,1.2277227722772277,0.31683168316831684,2.4554455445544554,3.1818181818181817,1.909090909090909,1.909090909090909,2.701271186440678,0.211864406779661,0.211864406779661,8.932515337423313,2.147239263803681,2.920245398773006,1,1,1
周末及普通休息日,28,2.3261278195488724,1.0150375939849625,2.2838345864661656,2.9333333333333336,1.9555555555555555,2.444444444444444,4.860355116030792,0.29988677867056246,0.7147581052986459,11.454545454545455,2.1477272727272725,2.1477272727272725,1,1,1
周末及普通休息日,29,3.5838150289017343,0.7167630057803468,3.449421965317919,6.041666666666667,3.0208333333333335,0.6041666666666666,5.980392156862745,1.4452614379084967,0.19934640522875816,10.736842105263158,4.537593984962406,1.725563909774436,1,1,1
周末及普通休息日,30,4.000980392156864,0.4529411764705882,5.171078431372549,2.7878787878787876,3.4848484848484844,1.3939393939393938,6.628571428571428,0.45571428571428574,0.16571428571428568,10.890052356020943,3.658376963350785,1.7015706806282722,1,1,1
周末及普通休息日,31,4.827586206896552,0.3448275862068965,4.827586206896552,3.625,4.833333333333333,1.2083333333333333,8.978260869565217,1.1159420289855073,0.40579710144927533,13.791044776119403,2.298507462686567,3.16044776119403,1,1,1
周末及普通休息日,32,4.654761904761905,0.9387755102040816,5.906462585034014,4.385964912280701,1.7543859649122806,2.1929824561403506,10.396400778210117,0.36964980544747084,1.1089494163424125,16.865577889447238,3.148241206030151,2.361180904522613,1,1,1
周末及普通休息日,33,5.140506329113924,1.2556962025316456,9.103797468354431,4.277777777777779,1.8333333333333333,1.222222222222222,13.154574132492113,0.5678233438485805,1.277602523659306,15.818181818181818,3.7219251336898393,2.2098930481283423,1,1,1
周末及普通休息日,34,7.327686915887851,1.6705607476635513,7.2517523364485985,4.173913043478261,2.6086956521739126,5.217391304347825,15.216621253405993,1.5415531335149864,1.491825613079019,18.3724584103512,4.102587800369685,1.649953789279113,1,1,1
周末及普通休息日,35,4.7817955112219455,1.1770573566084788,8.791147132169575,7.402985074626867,5.731343283582089,2.8656716417910446,17.649548532731377,0.59255079006772,0.5079006772009029,17.77623762376238,4.34950495049505,1.7492574257425746,1,1,1
周末及普通休息日,36,9.515103338632752,2.416534181240064,11.818362480127186,7.48951048951049,6.1818181818181825,3.3286713286713288,19.019405241935484,0.5751008064516129,0.7804939516129032,19.43350604490501,4.658031088082901,4.90846286701209,1,1,1
周末及普通休息日,37,11.48594674556213,1.5680473372781065,13.446005917159763,5.6923076923076925,4.743589743589744,1.8974358974358976,21.70634920634921,0.47619047619047616,0.3174603174603174,22.882521489971346,5.011461318051576,5.106017191977077,1,1,1
周末及普通休息日,38,11.571969696969695,2.322134387351779,15.480895915678525,7.796407185628742,6.4351297405189625,6.4351297405189625,29.01538727524205,1.2707468879668051,0.33886583679114807,26.634161490683233,8.991459627329192,3.4993788819875777,1,1,1
周末及普通休息日,39,18.923076923076923,2.6153846153846154,23.461538461538463,18.8,5.866666666666667,5.333333333333333,36.48399790136411,0.755115424973767,0.6358866736621196,30.601589103291712,7.889472190692395,3.6339387060158908,1,1,1
周末及普通休息日,40,17.607268722466962,2.6801762114537446,21.962555066079297,14.367668097281829,8.07439198855508,5.224606580829757,44.388109000825764,1.3439306358381502,0.7679603633360859,33.33409715857012,7.607011915673693,5.683890925756187,2,2,2
周末及普通休息日,41,19.788298691301,2.090839107005389,26.62086220169361,16.478382147838214,5.216178521617852,6.638772663877266,42.90956072351421,1.4380921619293714,0.777347114556417,38.059561128526646,7.0109717868338555,8.179467084639498,2,2,2
周末及普通休息日,42,23.30960264900662,4.163756773028297,34.27664057796508,15.428571428571429,16.373177842565596,4.198250728862973,48.69984447900467,1.0707620528771384,1.229393468118196,42.68462083628632,11.02834868887314,9.287030474840538,2,2,2
周末及普通休息日,43,27.690868263473053,4.547904191616767,35.13622754491018,25.936421435059035,10.000908265213441,4.396003633060854,50.41458630527818,1.9552425106990015,1.3801711840228243,44.94785478547855,10.983498349834983,8.06864686468647,2,2,2
周末及普通休息日,44,28.309947643979058,3.618848167539267,40.07120418848168,29.509433962264154,5.880503144654088,4.2767295597484285,60.97844827586207,1.863793103448276,1.782758620689655,55.81586483390607,11.2856529209622,9.27348224513173,2,2,2
周末及普通休息日,45,40.01638269986894,4.3709043250327655,41.8627129750983,38.4367816091954,6.114942528735632,6.114942528735632,71.55920344456405,1.4822389666307858,3.458557588805167,52.15541690300624,15.255459444129325,9.214123652864437,2,2,2
周末及普通休息日,46,43.304875518672205,5.385062240663901,41.435062240663896,31.70731707317074,13.835920177383594,6.456762749445677,83.68455188679245,2.5955188679245285,2.4699292452830193,47.467222884386175,11.822854588796185,14.459922526817639,2,2,2
周末及普通休息日,47,38.91905974988421,6.761695229272811,39.194245020842985,26.895591647331788,17.670533642691414,11.433874709976797,77.26451695786227,3.316803699897225,2.1686793422404937,49.91181657848325,11.243386243386242,13.844797178130511,2,2,2
周末及普通休息日,48,40.54384057971014,6.431884057971014,32.27427536231884,26.891625615763548,17.231527093596057,8.876847290640393,69.19633507853403,2.9803664921465973,2.073298429319372,52.82919412062848,15.996958945767865,17.173846933603652,2,2,2
周末及普通休息日,49,38.55043227665706,6.27209414024976,34.80247358309318,26.930232558139537,21.625792811839318,15.777307963354474,79.908615136876,2.306360708534622,2.035024154589372,61.8928046989721,17.527165932452277,13.830029368575623,2,2,2
周末及普通休息日,50,50.38324282389449,5.990690457719162,42.62606671838635,36.166666666666664,23.122950819672138,13.043715846994537,77.90697674418604,2.7267441860465116,3.116279069767442,62.42998585572843,16.369931636020745,16.325082508250823,3,3,3
周末及普通休息日,51,48.32493455497382,9.053851907255048,43.496213537771126,43.39860139860141,21.283605283605283,6.651126651126652,76.98394736842104,3.202105263157895,4.3139473684210525,59.8271186440678,20.647881355932203,16.65,3,3,3
周末及普通休息日,52,47.48994703805414,10.421734013338565,42.713318948607295,40.26198439241917,24.416945373467115,12.987736900780378,78.33320353063344,4.380321910695743,7.036474558670821,70.60522022838498,21.994086460032626,21.900693311582383,3,3,3
周末及普通休息日,53,49.79895104895105,9.755244755244755,41.6958041958042,44.60915867944623,18.129925452609157,11.92758253461129,77.02888373229115,3.989374694675134,5.856741573033708,59.89126637554585,28.93460698689956,21.424126637554586,3,3,3
周末及普通休息日,54,49.10900473933649,8.75829383886256,41.132701421800945,50.0989247311828,15.41505376344086,9.152688172043012,76.01086956521739,3.723505434782609,6.890625,68.95730706075534,26.231732348111656,18.310960591133004,3,3,3
周末及普通休息日,55,48.26787830896878,11.734492295535361,38.997629395495856,46.030131826742,24.91399874450722,9.72253609541745,83.66035054476552,3.788725722406442,5.550923732828044,65.394280762565,26.083188908145583,16.02253032928943,3,3,3
周末及普通休息日,56,50.99303944315545,10.524361948955917,46.482598607888626,55.157487922705315,21.766183574879225,8.409661835748793,80.67713505461768,4.437686196623634,4.2601787487586895,73.40724815724816,24.56541769041769,19.65233415233415,3,3,3
周末及普通休息日,57,45.664556962025316,11.025316455696203,40.81012658227848,41.08350168350168,17.963636363636365,23.286195286195284,78.96608231707317,3.210365853658536,5.573551829268293,66.13381555153707,27.57255877034358,17.79362567811935,3,3,3
周末及普通休息日,58,51.66806808859721,12.65340442986054,34.55352748154225,33.11591072714183,20.08927285817135,19.461483081353492,85.92173913043479,4.768478260869565,6.684782608695652,75.00971922246221,27.92332613390929,23.81695464362851,3,3,3
周末及普通休息日,59,54.58106694560669,14.048117154811717,39.995815899581594,34.12799999999999,28.44,16.432000000000002,82.60304304799604,3.9442726373082633,5.077684314695695,65.73913043478261,29.902173913043477,19.858695652173914,3,3,3
周末及普通休息日,60,48.17003367003367,15.604377104377104,36.975589225589225,40.53229974160207,26.803617571059434,16.99741602067183,83.95272020725389,4.245054168629299,7.677225624116815,72.64484515876127,28.310123480987848,22.92003136025088,3,3,3
周末及普通休息日,61,60.50598591549296,14.547887323943662,42.32112676056339,42.49077490774908,27.121771217712176,12.054120541205412,85.09421364985164,3.0257789317507418,6.005007418397626,67.1727493917275,28.31792376317924,20.50932684509327,3,3,3
周末及普通休息日,62,55.25810234541578,15.626652452025585,39.49024520255863,36.73145979703357,22.978922716627636,14.622950819672132,83.1630072262368,6.162173429683158,5.424819344080045,70.23216547066272,27.973828619670748,19.294005909666527,3,3,3
周末及普通休息日,63,56.95345247005988,16.92627245508982,41.4952750748503,39.62393162393162,19.71717171717172,21.992229992229994,74.20441513761467,6.9598623853211015,8.08572247706422,69.25922920892495,27.094929006085195,26.64584178498986,3,3,3
周末及普通休息日,64,59.880485746436605,21.087771942985746,36.15674231057765,37.67716535433071,19.866141732283463,29.456692913385826,74.46941719561454,5.76803231390652,9.01255049047894,76.46828429499426,29.549102025219717,24.607613679786017,3,3,3
周末及普通休息日,65,59.121647847565285,22.428546224417786,45.57480592801694,31.234567901234566,21.20164609053498,24.23045267489712,75.04616272360069,6.4397720715522215,6.3890652048470855,62.649244589628424,33.94324213964884,24.407513270722742,3,3,3
周末及普通休息日,66,58.09769417475728,19.57871012482663,45.07359570041609,28.647975077881622,25.39252336448598,15.626168224299064,79.82782769556025,4.274775369978858,6.772396934460888,65.14243433222346,35.46133925268221,23.39622641509434,3,3,3
周末及普通休息日,67,67.14149725717974,21.874152952565346,45.48434979025492,38.285714285714285,34.53221288515407,16.515406162464984,80.11193096548274,4.1083041520760375,7.029764882441221,61.8793324775353,36.34659820282413,18.774069319640567,3,3,3
周末及普通休息日,68,57.49695874471086,21.272566995768692,44.85547425952045,28.32647462277092,30.916323731138544,19.4238683127572,81.01284686536486,3.906474820143886,5.580678314491265,67.79098360655738,27.724043715846996,26.10997267759563,3,3,3
周末及普通休息日,69,60.64298528884105,17.618945102260497,45.73806960889846,43.79749478079332,19.615866388308977,17.586638830897705,79.43039924973205,5.503148445873526,5.941452304394427,59.757053291536046,26.939655172413794,22.678291536050157,3,3,3
周末及普通休息日,70,62.38664383561645,19.906849315068495,47.45650684931507,45.24384787472036,24.053691275167782,16.03579418344519,81.09183128670583,5.383075280298986,6.025093432995194,62.109623430962344,29.02949790794979,24.110878661087867,3,3,3
周末及普通休息日,71,63.686573595311955,19.78110996208204,41.282316442605996,35.333333333333336,29.21794871794872,23.78205128205128,94.21739835640139,4.017895761245675,6.139705882352941,66.69,34.627500000000005,26.9325,3,3,3
周末及普通休息日,72,61.703522846180675,17.46006278339728,42.33641437042204,37.99616858237548,27.371647509578548,12.96551724137931,90.03319405756731,5.183147632311978,8.158658310120705,64.27674418604651,30.738953488372093,29.484302325581393,3,3,3
周末及普通休息日,73,56.66169384729429,20.972757598220902,41.2405485544848,27.688888888888886,27.377777777777776,24.26666666666667,83.34523233301064,4.4724104549854795,8.432357212003872,78.58959638135003,29.541101252609604,25.994302366040362,3,3,3
周末及普通休息日,74,62.285404624277454,23.031310211946053,45.558285163776496,36.406639004149376,31.30290456431535,14.290456431535267,72.1618484122229,3.1396045536249253,6.573547034152186,76.38526802930969,31.243974161203237,21.99575780948708,3,3,3
周末及普通休息日,75,62.23449171809029,21.617408249431634,46.14810003247808,35.74640522875817,20.245751633986927,24.67450980392157,77.45734840698869,3.607977903391572,7.809673689619734,71.86011177086971,33.00445337059029,26.01043485853999,3,3,3
周末及普通休息日,76,64.88694565896314,21.10680824484697,46.006246096189884,40.979386626445454,30.84162895927602,22.8456510809452,78.70808678500985,6.169625246548323,7.122287968441815,68.34887459807074,29.534565916398712,26.991559485530548,3,3,3
周末及普通休息日,77,59.67736939048895,20.240957803081045,44.956672806430014,33.57894736842105,24.31578947368421,19.105263157894736,78.58681955645162,4.769720262096774,6.768460181451613,73.2344696969697,26.42528409090909,22.090246212121208,3,3,3
周末及普通休息日,78,75.60412641457356,21.04057410985371,54.60529947557273,48.33906947100064,19.130656469088592,21.863607393244106,74.9562937062937,2.767616998386229,8.026089295320064,65.8038324772817,29.38675424733307,23.434413275385225,3,3,3
周末及普通休息日,79,58.62790596807773,21.620402498265094,45.37669153365719,31.62158167036216,25.827050997782703,17.218033998521804,79.11652750491159,4.1898330058939095,7.443639489194499,71.3607103218646,30.318812430632633,26.570477247502776,3,3,3
周末及普通休息日,80,66.08709800918837,23.478866768759573,48.30903522205207,43.411764705882355,24.806722689075627,13.781512605042018,71.82905982905983,3.6666666666666665,7.004273504273504,67.69640787949015,32.91830822711472,19.760283893395133,3,3,3
周末及普通休息日,81,69.68920145190562,20.890048396854205,47.54575015124017,32.55218216318786,27.349778621125864,18.43137254901961,80.17897148676171,7.081466395112016,4.239562118126273,69.87865947611711,31.493258859784287,22.878081664098612,3,3,3
周末及普通休息日,82,62.51876012965964,24.71572123176661,45.140518638573745,34.97306397306397,21.430303030303033,17.263299663299662,75.74052924791086,4.330779944289693,6.303690807799443,71.01731927710843,27.476939006024097,26.25574171686747,3,3,3
周末及普通休息日,83,58.212948270390356,22.70898127578547,52.57807045382418,36.81818181818182,25.12299465240642,19.058823529411764,78.31336939721793,4.768933539412674,7.667697063369396,75.46016983420947,24.91609381318237,25.37373635260817,3,3,3
周末及普通休息日,84,68.4531096963761,20.688050930460335,43.98383937316356,44.07617504051864,23.82495948136142,13.765532144786603,66.81703659268146,5.708458308338333,5.474505098980203,63.39467501957713,36.52740798747063,28.577916992952233,3,3,3
周末及普通休息日,85,74.52637177230046,20.686179577464788,41.41244865023474,45.533769063180834,21.08932461873638,6.7102396514161216,67.8667290886392,4.0181023720349565,6.615168539325842,68.56571428571428,33.65514285714286,24.52914285714286,3,3,3
周末及普通休息日,86,75.30045317220544,20.48882175226586,37.7107250755287,43.748681898066785,14.882249560632689,14.369068541300527,65.62175226586103,3.903323262839879,6.474924471299094,70.2159090909091,29.557102272727278,25.47698863636364,3,3,3
周末及普通休息日,87,71.26618122977347,23.78273021476905,44.32608855545749,45.434782608695656,16.26086956521739,15.304347826086955,72.0551341890315,4.139439906651108,6.305425904317386,71.17470355731226,29.218577075098814,22.60671936758893,3,3,3
周末及普通休息日,88,76.08469926849092,23.030208615551338,43.51009211595773,53.882629107981224,16.305164319248828,6.478873239436621,61.4898210980876,4.673041332510796,8.837137569401605,65.44576547231271,37.55981270358306,26.119421824104233,3,3,3
周末及普通休息日,89,71.43076285240465,25.387092316196792,45.80714483139856,57.66197183098592,23.8169014084507,7.52112676056338,63.10793357933579,3.1508302583025833,7.9912361623616235,63.077669902912625,45.22633495145631,19.445995145631066,3,3,3
周末及普通休息日,90,69.87647482014388,23.251223021582735,49.122302158273385,47.85607196401799,19.484257871064468,8.659670164917541,67.35588322465917,6.807498518079431,6.71161825726141,74.4239250275634,27.978224917309813,23.22285005512679,3,3,3
周末及普通休息日,91,67.15820194057005,20.22134627046695,40.87045178896301,48.914529914529915,17.64957264957265,12.102564102564104,65.29265471370735,4.477732793522267,9.229612492770388,72.86603375527426,31.53902953586498,24.46993670886076,3,3,3
周末及普通休息日,92,63.77441125789776,24.00919012062033,49.71639862148191,41.935483870967744,13.978494623655914,10.75268817204301,65.86926538908247,3.6414779326364695,9.86425667828107,67.76605136436596,27.565058186195827,21.2938904494382,3,3,3
周末及普通休息日,93,83.0735333692142,23.444564047362757,44.731902583423036,49.81314878892734,16.876585928489042,11.976931949250288,60.03692999357739,3.749518304431599,5.713551701991008,64.88916256157636,28.65938013136289,26.201457307060757,3,3,3
周末及普通休息日,94,80.96522988505747,21.408045977011493,46.626724137931035,54.794992175273855,20.018779342723004,7.186228482003131,63.27432024169184,5.739274924471299,9.48640483383686,75.22519223727572,35.75155620651776,22.773251556206517,3,3,3
周末及普通休息日,95,74.83129397369227,20.322422759253595,45.59628326705414,45.78947368421052,24.73684210526316,9.473684210526315,73.40614406779662,4.90021186440678,7.56864406779661,73.04242541650524,35.37054436265014,20.71203022084464,3,3,3
周末及普通休息日,96,70.69551379205821,18.452864504395272,44.351621703546535,49.73952641165755,16.327868852459016,16.932604735883427,66.85522412656559,3.253790375741595,7.015985497692815,80.41325258282865,33.35322408265051,28.733523334520843,3,3,3
周末及普通休息日,97,77.33744394618833,22.37488789237668,42.03766816143498,44.68805704099822,16.579916815210932,11.398692810457517,63.88163001293661,2.847347994825356,4.271021992238034,77.3446153846154,25.423461538461538,30.231923076923074,3,3,3
周末及普通休息日,98,69.6482895540623,20.597739767868052,52.62897067806964,46.74626865671642,20.199004975124378,10.388059701492537,69.57046332046332,2.7927927927927927,5.136743886743887,73.76800606520091,37.674374526156186,27.557619408642914,3,3,3
周末及普通休息日,99,66.07229332410931,21.00311310965064,39.424593566240056,51.96333333333333,19.650000000000002,15.719999999999999,61.60445601851852,4.586998456790123,2.9335455246913584,89.49982269503546,28.80576241134752,31.569414893617022,3,3,3
周末及普通休息日,100,73.12558211735487,28.00931387767774,41.6151040049674,46.0012277470841,19.368937998772253,11.963167587476981,62.11115007012623,2.8341514726507713,3.5546984572230014,84.39369764658954,27.157459114479458,24.073843238930994,3,3,3
